Time	Type	Set	L Dia X [px]	L Dia Y [px]
883798816	SMP	1	76.82	68.55
883818771	SMP	1	76.60	69.66
883838797	SMP	1	76.38	69.54
883858752	SMP	1	77.13	68.60
883878779	SMP	1	75.03	69.56
883898737	SMP	1	76.78	69.54
883918759	SMP	1	76.30	68.58
883938718	SMP	1	78.63	69.64
883958739	SMP	1	77.04	68.62
883978697	SMP	1	75.94	69.38
883998720	SMP	1	77.67	69.49
884018675	SMP	1	75.83	68.56
884038696	SMP	1	76.66	68.66
884058657	SMP	1	75.95	69.45
884078678	SMP	1	75.82	68.73
884098642	SMP	1	75.86	68.51
884118661	SMP	1	76.72	68.64
884138619	SMP	1	76.57	68.68
884158643	SMP	1	76.71	68.40
884178600	SMP	1	75.87	69.27
884198621	SMP	1	75.67	68.69
884218581	SMP	1	76.78	70.27
884238599	SMP	1	76.78	69.31
884258561	SMP	1	76.48	69.48
884278582	SMP	1	75.89	68.64
884298539	SMP	1	76.52	69.50
884318560	SMP	1	76.65	69.38
884338520	SMP	1	75.39	68.64
884358541	SMP	1	76.32	68.56
884378504	SMP	1	75.80	68.50
884398523	SMP	1	75.74	70.36
884418482	SMP	1	75.15	69.41
884438504	SMP	1	75.03	69.59
884458462	SMP	1	75.95	69.47
884478485	SMP	1	76.56	68.63
884498442	SMP	1	75.12	69.45
884518467	SMP	1	75.05	69.45
884538420	SMP	1	76.67	69.71
884558446	SMP	1	77.33	69.63
884578401	SMP	1	75.96	69.45
884598429	SMP	1	74.91	70.21
884618385	SMP	1	76.56	69.78
884638407	SMP	1	76.48	69.51
884658367	SMP	1	75.97	70.37
884678389	SMP	1	75.84	69.53
884698346	SMP	1	75.83	68.51
884718369	SMP	1	75.69	69.48
884738326	SMP	1	75.13	68.71
884758350	SMP	1	76.64	69.51
884778313	SMP	1	75.89	69.61
884798327	SMP	1	76.76	68.50
884818286	SMP	1	76.21	69.60
884838309	SMP	1	75.67	68.63
884858268	SMP	1	76.06	69.41
884878291	SMP	1	75.89	69.60
884898249	SMP	1	76.53	69.62
884918264	SMP	1	76.60	70.25
884938230	SMP	1	75.90	69.67
884958251	SMP	1	75.45	69.51
884978209	SMP	1	76.03	68.65
884998232	SMP	1	76.53	70.48
885018188	SMP	1	75.77	69.77
885038209	SMP	1	76.64	68.87
885058165	SMP	1	76.32	69.56
885078187	SMP	1	76.70	70.41
885098153	SMP	1	76.84	69.71
885118179	SMP	1	76.66	69.58
885138130	SMP	1	75.84	70.36
885158154	SMP	1	75.40	70.36
885178110	SMP	1	74.59	71.39
885198127	SMP	1	75.57	70.45
885218092	SMP	1	76.65	69.78
885238115	SMP	1	75.75	69.63
885258071	SMP	1	75.30	70.52
885278094	SMP	1	75.96	69.53
885298049	SMP	1	76.81	70.45
885318075	SMP	1	76.90	71.23
885338032	SMP	1	75.91	69.73
885358056	SMP	1	75.58	70.54
885378015	SMP	1	75.75	70.49
885398037	SMP	1	75.97	71.28
885417995	SMP	1	76.09	70.40
885438017	SMP	1	76.64	69.53
885457975	SMP	1	76.57	70.56
885477992	SMP	1	76.35	69.63
885497953	SMP	1	75.52	69.55
885517977	SMP	1	75.77	70.46
885537931	SMP	1	76.50	70.39
885557957	SMP	1	74.91	69.55
885577911	SMP	1	75.08	69.61
885597939	SMP	1	76.69	70.42
885617893	SMP	1	75.48	69.64
885637917	SMP	1	75.75	69.64
885657873	SMP	1	75.71	68.81
885677895	SMP	1	76.04	69.66
885697856	SMP	1	76.52	70.37
885717880	SMP	1	76.95	69.60
885737835	SMP	1	76.68	69.46
885757857	SMP	1	77.75	70.40
885777817	SMP	1	75.98	70.31
885797844	SMP	1	77.43	71.31
885817794	SMP	1	75.68	70.42
885837821	SMP	1	76.46	69.70
885857780	SMP	1	75.60	70.42
885877803	SMP	1	75.76	69.77
885897755	SMP	1	75.82	70.33
885917781	SMP	1	75.50	70.52
885937741	SMP	1	76.66	69.45
885957763	SMP	1	75.89	70.28
885977723	SMP	1	75.87	70.42
885997743	SMP	1	76.04	70.42
886017701	SMP	1	76.80	70.38
886037721	SMP	1	75.91	70.40
886057683	SMP	1	76.85	69.50
886077700	SMP	1	76.10	70.39
886097663	SMP	1	75.03	69.56
886117686	SMP	1	76.75	70.52
886137643	SMP	1	75.97	69.52
886157665	SMP	1	77.23	69.32
886177620	SMP	1	75.98	69.56
886197646	SMP	1	77.18	69.68
886217603	SMP	1	75.71	70.35
886237624	SMP	1	77.33	69.57
886257579	SMP	1	75.63	70.30
886277606	SMP	1	75.81	69.60
886297561	SMP	1	75.35	69.70
886317581	SMP	1	76.04	69.74
886337544	SMP	1	75.41	69.58
886357568	SMP	1	75.60	69.55
886377526	SMP	1	75.60	69.56
886397548	SMP	1	76.58	70.35
886417506	SMP	1	75.74	70.48
886437525	SMP	1	75.93	69.52
886457481	SMP	1	76.84	69.48
886477514	SMP	1	76.68	68.72
886497466	SMP	1	75.76	70.42
886517489	SMP	1	75.52	69.52
886537447	SMP	1	75.77	69.41
886557470	SMP	1	75.78	68.58
886577423	SMP	1	75.38	68.55
886597446	SMP	1	74.86	69.55
886617406	SMP	1	75.59	68.36
886637428	SMP	1	76.05	69.40
886657388	SMP	1	76.44	69.66
886677412	SMP	1	75.35	70.26
886697369	SMP	1	74.83	69.56
886717393	SMP	1	74.85	69.46
886737343	SMP	1	74.77	70.33
886757372	SMP	1	75.45	68.55
886777339	SMP	1	75.93	69.38
886797351	SMP	1	75.50	68.74
886817311	SMP	1	75.61	68.98
886837332	SMP	1	75.90	69.72
886857289	SMP	1	75.05	69.47
886877308	SMP	1	75.72	69.51
886897273	SMP	1	76.15	69.51
886917294	SMP	1	75.68	69.73
886937253	SMP	1	75.39	70.26
886957274	SMP	1	75.86	69.45
886977233	SMP	1	76.51	69.46
886997255	SMP	1	75.85	70.39
887017210	SMP	1	74.88	68.67
887037236	SMP	1	75.85	68.48
887057194	SMP	1	75.33	70.14
887077213	SMP	1	75.37	69.41
887097174	SMP	1	76.47	69.46
887117197	SMP	1	75.47	69.41
887137155	SMP	1	74.81	68.49
887157172	SMP	1	75.72	69.28
887177135	SMP	1	75.86	69.47
