Time	Type	Set	L Dia X [px]	L Dia Y [px]
8222315987	SMP	1	76,44	73,21
8222335945	SMP	1	77,60	73,15
8222355968	SMP	1	75,76	73,56
8222375923	SMP	1	77,45	72,47
8222396350	SMP	1	75,93	73,10
8222415906	SMP	1	75,09	73,56
8222435925	SMP	1	75,02	73,28
8222455886	SMP	1	76,88	71,76
8222475908	SMP	1	78,14	72,65
8222495877	SMP	1	75,62	73,22
8222515883	SMP	1	76,17	72,58
8222535845	SMP	1	75,80	73,92
8222555868	SMP	1	77,60	73,08
8222575826	SMP	1	77,84	74,19
8222595855	SMP	1	75,83	72,31
8222615808	SMP	1	78,01	73,16
8222635825	SMP	1	76,26	73,24
8222655782	SMP	1	77,19	72,57
8222675812	SMP	1	76,04	72,49
8222695763	SMP	1	77,07	72,47
8222715784	SMP	1	75,90	72,54
8222735744	SMP	1	76,21	72,33
8222755766	SMP	1	76,17	72,59
8222775729	SMP	1	77,18	71,62
8222795746	SMP	1	75,06	72,44
8222815709	SMP	1	75,56	73,28
8222835732	SMP	1	76,60	73,27
8222855684	SMP	1	76,41	73,41
8222875708	SMP	1	75,33	73,29
8222895671	SMP	1	75,90	72,79
8222915689	SMP	1	76,55	72,47
8222935647	SMP	1	76,23	72,31
8222955673	SMP	1	77,28	73,39
8222975635	SMP	1	76,61	72,54
8222995650	SMP	1	76,71	71,73
8223015608	SMP	1	76,51	73,38
8223035632	SMP	1	79,08	73,44
8223055592	SMP	1	76,76	73,32
8223075621	SMP	1	78,32	73,09
8223095571	SMP	1	76,59	73,78
8223115595	SMP	1	75,89	72,39
8223135552	SMP	1	76,96	73,49
8223155570	SMP	1	76,54	72,55
8223175534	SMP	1	77,18	73,67
8223195554	SMP	1	75,83	73,12
8223215513	SMP	1	76,97	73,43
8223235536	SMP	1	75,89	72,51
8223255491	SMP	1	75,67	73,48
8223275517	SMP	1	77,39	73,43
8223295470	SMP	1	76,15	73,24
8223315497	SMP	1	76,55	73,34
8223335456	SMP	1	76,26	73,49
8223355475	SMP	1	75,54	73,32
8223375432	SMP	1	77,74	72,40
8223395458	SMP	1	76,49	71,88
8223415416	SMP	1	77,36	73,32
8223435438	SMP	1	75,36	72,60
8223455396	SMP	1	75,67	72,62
8223475419	SMP	1	76,63	73,39
8223495377	SMP	1	76,65	73,41
8223515395	SMP	1	76,36	74,38
8223535357	SMP	1	78,31	72,78
8223555380	SMP	1	74,87	73,36
8223575338	SMP	1	75,87	72,56
8223595354	SMP	1	76,52	73,32
8223615318	SMP	1	76,01	73,30
8223635338	SMP	1	75,63	71,61
8223655295	SMP	1	76,23	72,61
8223675322	SMP	1	75,59	72,63
8223695275	SMP	1	76,76	73,81
8223715296	SMP	1	76,73	73,35
8223735256	SMP	1	77,67	73,41
8223755286	SMP	1	77,60	73,52
8223775236	SMP	1	75,65	74,23
8223795257	SMP	1	75,96	74,11
8223815217	SMP	1	75,39	72,57
8223835237	SMP	1	75,68	73,42
8223855197	SMP	1	76,85	73,43
8223875220	SMP	1	75,63	73,50
8223895177	SMP	1	77,24	74,32
